12115,2022,07,26,08,00,AAXX 26081 12115 42482 62606 10193 20156 30073 40087 53010 86901 333 91011 90710 91111==
12115,2022,07,26,09,00,AAXX 26091 12115 42482 22707 10195 20156 30079 40093 53014 82301 333 90730 91112==
12115,2022,07,26,10,00,AAXX 26101 12115 42582 62708 10194 20159 30085 40099 53016 86200 333 90710 91112==
12115,2022,07,26,11,00,AAXX 26111 12115 42582 72707 10196 20155 30088 40102 51015 8636/ 333 90710 91112==
12115,2022,07,26,12,00,AAXX 26121 12115 12582 62607 10202 20154 30090 40104 51011 60001 83330 333 90760 91112==
12115,2022,07,26,13,00,AAXX 26131 12115 42582 32706 10206 20158 30088 40102 50003 82230 333 90710 91112==
12115,2022,07,26,14,00,AAXX 26141 12115 42582 32908 10191 20144 30096 40110 53008 81230 333 90710 91114==
12115,2022,07,26,15,00,AAXX 26151 12115 42582 22706 10191 20135 30096 40110 51006 81230 333 90730 91114==
12115,2022,07,26,16,00,AAXX 26161 12115 42582 42707 10185 20129 30101 40115 52013 84200 333 90710 91113==
12115,2022,07,26,17,00,AAXX 26171 12115 42582 22807 10181 20119 30102 40116 53006 82200 333 91013 90710 91113==
12115,2022,07,26,18,00,AAXX 26181 12115 12582 22807 10183 20116 30109 40123 52013 60002 82200 333 10208 20181 91012 90760 91114==
12115,2022,07,26,19,00,AAXX 26191 12115 42582 12908 10179 20110 30113 40127 52012 81202 333 90710 91112==
12115,2022,07,26,20,00,AAXX 26201 12115 42582 12807 10178 20099 30114 40128 51012 81200 333 90710 91112==
12115,2022,07,26,21,00,AAXX 26211 12115 45/69 /2807 10178 20107 30112 40126 50003 333 90730 91112==
12115,2022,07,26,22,00,AAXX 26221 12115 45/70 /2908 10176 20102 30112 40126 56001 333 90710 91112==
12115,2022,07,26,23,00,AAXX 26231 12115 45/70 /2907 10176 20105 30113 40127 55001 333 91012 90710 91112==
12115,2022,07,27,00,00,AAXX 27001 12115 15/70 /2908 10173 20097 30111 40125 58001 60001 333 90760 91113==
12115,2022,07,27,01,00,AAXX 27011 12115 45/70 /2906 10170 20106 30112 40126 54000 333 90710 91112==
12115,2022,07,27,02,00,AAXX 27021 12115 45/70 /2707 10169 20098 30110 40124 57003 333 90710 91112==
12115,2022,07,27,03,00,AAXX 27031 12115 45/70 /2707 10166 20090 30109 40123 58002 333 90730 91112==
12115,2022,07,27,04,00,AAXX 27041 12115 45/70 /2706 10165 20087 30110 40124 55002 333 91011 90710 91111==
12115,2022,07,27,05,00,AAXX 27051 12115 42582 72706 10161 20102 30112 40126 53002 872// 333 91011 90710 91112==
12115,2022,07,27,06,00,AAXX 27061 12115 11561 72507 10152 20104 30115 40129 53006 69922 780// 873// 333 10183 20149 31015 55078 70002 91012 90760 91116==
12115,2022,07,27,07,00,AAXX 27071 12115 41580 72906 10155 20100 30119 40133 53009 72522 873// 333 90710 91112==
